"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"North East",2025-09-13,"0.75",2,2025-08-30,"wk inc rsv hosp",2,"quantile"
"North East",2025-09-13,"0.9",9,2025-08-30,"wk inc rsv hosp",2,"quantile"
"North East",2025-09-13,"0.975",33,2025-08-30,"wk inc rsv hosp",2,"quantile"
"North West",2025-09-13,"0.025",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"North West",2025-09-13,"0.1",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"North West",2025-09-13,"0.25",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"North West",2025-09-13,"0.5",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"North West",2025-09-13,"0.75",2,2025-08-30,"wk inc rsv hosp",2,"quantile"
"North West",2025-09-13,"0.9",9,2025-08-30,"wk inc rsv hosp",2,"quantile"
"North West",2025-09-13,"0.975",33,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Ontario",2025-09-13,"0.025",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Ontario",2025-09-13,"0.1",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Ontario",2025-09-13,"0.25",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Ontario",2025-09-13,"0.5",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Ontario",2025-09-13,"0.75",2,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Ontario",2025-09-13,"0.9",9,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Ontario",2025-09-13,"0.975",33,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Toronto",2025-09-13,"0.025",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Toronto",2025-09-13,"0.1",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Toronto",2025-09-13,"0.25",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Toronto",2025-09-13,"0.5",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Toronto",2025-09-13,"0.75",2,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Toronto",2025-09-13,"0.9",9,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Toronto",2025-09-13,"0.975",33,2025-08-30,"wk inc rsv hosp",2,"quantile"
"West",2025-09-13,"0.025",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"West",2025-09-13,"0.1",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"West",2025-09-13,"0.25",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"West",2025-09-13,"0.5",0,2025-08-30,"wk inc rsv hosp",2,"quantile"
"West",2025-09-13,"0.75",2,2025-08-30,"wk inc rsv hosp",2,"quantile"
"West",2025-09-13,"0.9",9,2025-08-30,"wk inc rsv hosp",2,"quantile"
"West",2025-09-13,"0.975",33,2025-08-30,"wk inc rsv hosp",2,"quantile"
"Central",2025-09-20,"0.025",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Central",2025-09-20,"0.1",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Central",2025-09-20,"0.25",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Central",2025-09-20,"0.5",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Central",2025-09-20,"0.75",2,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Central",2025-09-20,"0.9",13,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Central",2025-09-20,"0.975",47,2025-08-30,"wk inc rsv hosp",3,"quantile"
"East",2025-09-20,"0.025",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"East",2025-09-20,"0.1",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"East",2025-09-20,"0.25",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"East",2025-09-20,"0.5",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"East",2025-09-20,"0.75",2,2025-08-30,"wk inc rsv hosp",3,"quantile"
"East",2025-09-20,"0.9",13,2025-08-30,"wk inc rsv hosp",3,"quantile"
"East",2025-09-20,"0.975",47,2025-08-30,"wk inc rsv hosp",3,"quantile"
"North East",2025-09-20,"0.025",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"North East",2025-09-20,"0.1",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"North East",2025-09-20,"0.25",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"North East",2025-09-20,"0.5",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"North East",2025-09-20,"0.75",2,2025-08-30,"wk inc rsv hosp",3,"quantile"
"North East",2025-09-20,"0.9",13,2025-08-30,"wk inc rsv hosp",3,"quantile"
"North East",2025-09-20,"0.975",47,2025-08-30,"wk inc rsv hosp",3,"quantile"
"North West",2025-09-20,"0.025",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"North West",2025-09-20,"0.1",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"North West",2025-09-20,"0.25",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"North West",2025-09-20,"0.5",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"North West",2025-09-20,"0.75",2,2025-08-30,"wk inc rsv hosp",3,"quantile"
"North West",2025-09-20,"0.9",13,2025-08-30,"wk inc rsv hosp",3,"quantile"
"North West",2025-09-20,"0.975",47,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Ontario",2025-09-20,"0.025",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Ontario",2025-09-20,"0.1",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Ontario",2025-09-20,"0.25",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Ontario",2025-09-20,"0.5",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Ontario",2025-09-20,"0.75",2,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Ontario",2025-09-20,"0.9",13,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Ontario",2025-09-20,"0.975",47,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Toronto",2025-09-20,"0.025",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Toronto",2025-09-20,"0.1",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Toronto",2025-09-20,"0.25",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Toronto",2025-09-20,"0.5",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Toronto",2025-09-20,"0.75",2,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Toronto",2025-09-20,"0.9",13,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Toronto",2025-09-20,"0.975",47,2025-08-30,"wk inc rsv hosp",3,"quantile"
"West",2025-09-20,"0.025",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"West",2025-09-20,"0.1",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"West",2025-09-20,"0.25",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"West",2025-09-20,"0.5",0,2025-08-30,"wk inc rsv hosp",3,"quantile"
"West",2025-09-20,"0.75",2,2025-08-30,"wk inc rsv hosp",3,"quantile"
"West",2025-09-20,"0.9",13,2025-08-30,"wk inc rsv hosp",3,"quantile"
"West",2025-09-20,"0.975",47,2025-08-30,"wk inc rsv hosp",3,"quantile"
"Central",2025-08-30,"0.025",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Central",2025-08-30,"0.1",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Central",2025-08-30,"0.25",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Central",2025-08-30,"0.5",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Central",2025-08-30,"0.75",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Central",2025-08-30,"0.9",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Central",2025-08-30,"0.975",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"East",2025-08-30,"0.025",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"East",2025-08-30,"0.1",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"East",2025-08-30,"0.25",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"East",2025-08-30,"0.5",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"East",2025-08-30,"0.75",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"East",2025-08-30,"0.9",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"East",2025-08-30,"0.975",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"North East",2025-08-30,"0.025",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"North East",2025-08-30,"0.1",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"North East",2025-08-30,"0.25",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"North East",2025-08-30,"0.5",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"North East",2025-08-30,"0.75",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"North East",2025-08-30,"0.9",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"North East",2025-08-30,"0.975",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"North West",2025-08-30,"0.025",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"North West",2025-08-30,"0.1",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"North West",2025-08-30,"0.25",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"North West",2025-08-30,"0.5",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"North West",2025-08-30,"0.75",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"North West",2025-08-30,"0.9",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"North West",2025-08-30,"0.975",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Ontario",2025-08-30,"0.025",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Ontario",2025-08-30,"0.1",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Ontario",2025-08-30,"0.25",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Ontario",2025-08-30,"0.5",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Ontario",2025-08-30,"0.75",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Ontario",2025-08-30,"0.9",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Ontario",2025-08-30,"0.975",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Toronto",2025-08-30,"0.025",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Toronto",2025-08-30,"0.1",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Toronto",2025-08-30,"0.25",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Toronto",2025-08-30,"0.5",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Toronto",2025-08-30,"0.75",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Toronto",2025-08-30,"0.9",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Toronto",2025-08-30,"0.975",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"West",2025-08-30,"0.025",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"West",2025-08-30,"0.1",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"West",2025-08-30,"0.25",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"West",2025-08-30,"0.5",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"West",2025-08-30,"0.75",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"West",2025-08-30,"0.9",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"West",2025-08-30,"0.975",0,2025-08-30,"wk inc flu hosp",0,"quantile"
"Central",2025-09-06,"0.025",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"Central",2025-09-06,"0.1",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"Central",2025-09-06,"0.25",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"Central",2025-09-06,"0.5",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"Central",2025-09-06,"0.75",2,2025-08-30,"wk inc flu hosp",1,"quantile"
"Central",2025-09-06,"0.9",8,2025-08-30,"wk inc flu hosp",1,"quantile"
"Central",2025-09-06,"0.975",32,2025-08-30,"wk inc flu hosp",1,"quantile"
"East",2025-09-06,"0.025",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"East",2025-09-06,"0.1",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"East",2025-09-06,"0.25",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"East",2025-09-06,"0.5",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"East",2025-09-06,"0.75",2,2025-08-30,"wk inc flu hosp",1,"quantile"
"East",2025-09-06,"0.9",8,2025-08-30,"wk inc flu hosp",1,"quantile"
"East",2025-09-06,"0.975",32,2025-08-30,"wk inc flu hosp",1,"quantile"
"North East",2025-09-06,"0.025",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"North East",2025-09-06,"0.1",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"North East",2025-09-06,"0.25",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"North East",2025-09-06,"0.5",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"North East",2025-09-06,"0.75",2,2025-08-30,"wk inc flu hosp",1,"quantile"
"North East",2025-09-06,"0.9",8,2025-08-30,"wk inc flu hosp",1,"quantile"
"North East",2025-09-06,"0.975",32,2025-08-30,"wk inc flu hosp",1,"quantile"
"North West",2025-09-06,"0.025",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"North West",2025-09-06,"0.1",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"North West",2025-09-06,"0.25",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"North West",2025-09-06,"0.5",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"North West",2025-09-06,"0.75",2,2025-08-30,"wk inc flu hosp",1,"quantile"
"North West",2025-09-06,"0.9",8,2025-08-30,"wk inc flu hosp",1,"quantile"
"North West",2025-09-06,"0.975",32,2025-08-30,"wk inc flu hosp",1,"quantile"
"Ontario",2025-09-06,"0.025",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"Ontario",2025-09-06,"0.1",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"Ontario",2025-09-06,"0.25",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"Ontario",2025-09-06,"0.5",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"Ontario",2025-09-06,"0.75",2,2025-08-30,"wk inc flu hosp",1,"quantile"
"Ontario",2025-09-06,"0.9",8,2025-08-30,"wk inc flu hosp",1,"quantile"
"Ontario",2025-09-06,"0.975",32,2025-08-30,"wk inc flu hosp",1,"quantile"
"Toronto",2025-09-06,"0.025",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"Toronto",2025-09-06,"0.1",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"Toronto",2025-09-06,"0.25",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"Toronto",2025-09-06,"0.5",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"Toronto",2025-09-06,"0.75",2,2025-08-30,"wk inc flu hosp",1,"quantile"
"Toronto",2025-09-06,"0.9",8,2025-08-30,"wk inc flu hosp",1,"quantile"
"Toronto",2025-09-06,"0.975",32,2025-08-30,"wk inc flu hosp",1,"quantile"
"West",2025-09-06,"0.025",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"West",2025-09-06,"0.1",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"West",2025-09-06,"0.25",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"West",2025-09-06,"0.5",0,2025-08-30,"wk inc flu hosp",1,"quantile"
"West",2025-09-06,"0.75",2,2025-08-30,"wk inc flu hosp",1,"quantile"
"West",2025-09-06,"0.9",8,2025-08-30,"wk inc flu hosp",1,"quantile"
"West",2025-09-06,"0.975",32,2025-08-30,"wk inc flu hosp",1,"quantile"
"Central",2025-09-13,"0.025",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"Central",2025-09-13,"0.1",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"Central",2025-09-13,"0.25",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"Central",2025-09-13,"0.5",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"Central",2025-09-13,"0.75",2,2025-08-30,"wk inc flu hosp",2,"quantile"
"Central",2025-09-13,"0.9",16,2025-08-30,"wk inc flu hosp",2,"quantile"
"Central",2025-09-13,"0.975",57,2025-08-30,"wk inc flu hosp",2,"quantile"
"East",2025-09-13,"0.025",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"East",2025-09-13,"0.1",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"East",2025-09-13,"0.25",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"East",2025-09-13,"0.5",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"East",2025-09-13,"0.75",2,2025-08-30,"wk inc flu hosp",2,"quantile"
"East",2025-09-13,"0.9",16,2025-08-30,"wk inc flu hosp",2,"quantile"
"East",2025-09-13,"0.975",57,2025-08-30,"wk inc flu hosp",2,"quantile"
"North East",2025-09-13,"0.025",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"North East",2025-09-13,"0.1",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"North East",2025-09-13,"0.25",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"North East",2025-09-13,"0.5",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"North East",2025-09-13,"0.75",2,2025-08-30,"wk inc flu hosp",2,"quantile"
"North East",2025-09-13,"0.9",16,2025-08-30,"wk inc flu hosp",2,"quantile"
"North East",2025-09-13,"0.975",57,2025-08-30,"wk inc flu hosp",2,"quantile"
"North West",2025-09-13,"0.025",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"North West",2025-09-13,"0.1",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"North West",2025-09-13,"0.25",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"North West",2025-09-13,"0.5",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"North West",2025-09-13,"0.75",2,2025-08-30,"wk inc flu hosp",2,"quantile"
"North West",2025-09-13,"0.9",16,2025-08-30,"wk inc flu hosp",2,"quantile"
"North West",2025-09-13,"0.975",57,2025-08-30,"wk inc flu hosp",2,"quantile"
"Ontario",2025-09-13,"0.025",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"Ontario",2025-09-13,"0.1",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"Ontario",2025-09-13,"0.25",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"Ontario",2025-09-13,"0.5",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"Ontario",2025-09-13,"0.75",2,2025-08-30,"wk inc flu hosp",2,"quantile"
"Ontario",2025-09-13,"0.9",16,2025-08-30,"wk inc flu hosp",2,"quantile"
"Ontario",2025-09-13,"0.975",57,2025-08-30,"wk inc flu hosp",2,"quantile"
"Toronto",2025-09-13,"0.025",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"Toronto",2025-09-13,"0.1",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"Toronto",2025-09-13,"0.25",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"Toronto",2025-09-13,"0.5",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"Toronto",2025-09-13,"0.75",2,2025-08-30,"wk inc flu hosp",2,"quantile"
"Toronto",2025-09-13,"0.9",16,2025-08-30,"wk inc flu hosp",2,"quantile"
"Toronto",2025-09-13,"0.975",57,2025-08-30,"wk inc flu hosp",2,"quantile"
"West",2025-09-13,"0.025",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"West",2025-09-13,"0.1",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"West",2025-09-13,"0.25",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"West",2025-09-13,"0.5",0,2025-08-30,"wk inc flu hosp",2,"quantile"
"West",2025-09-13,"0.75",2,2025-08-30,"wk inc flu hosp",2,"quantile"
"West",2025-09-13,"0.9",16,2025-08-30,"wk inc flu hosp",2,"quantile"
"West",2025-09-13,"0.975",57,2025-08-30,"wk inc flu hosp",2,"quantile"
"Central",2025-09-20,"0.025",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"Central",2025-09-20,"0.1",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"Central",2025-09-20,"0.25",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"Central",2025-09-20,"0.5",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"Central",2025-09-20,"0.75",3,2025-08-30,"wk inc flu hosp",3,"quantile"
"Central",2025-09-20,"0.9",23,2025-08-30,"wk inc flu hosp",3,"quantile"
"Central",2025-09-20,"0.975",84,2025-08-30,"wk inc flu hosp",3,"quantile"
"East",2025-09-20,"0.025",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"East",2025-09-20,"0.1",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"East",2025-09-20,"0.25",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"East",2025-09-20,"0.5",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"East",2025-09-20,"0.75",3,2025-08-30,"wk inc flu hosp",3,"quantile"
"East",2025-09-20,"0.9",23,2025-08-30,"wk inc flu hosp",3,"quantile"
"East",2025-09-20,"0.975",84,2025-08-30,"wk inc flu hosp",3,"quantile"
"North East",2025-09-20,"0.025",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"North East",2025-09-20,"0.1",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"North East",2025-09-20,"0.25",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"North East",2025-09-20,"0.5",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"North East",2025-09-20,"0.75",3,2025-08-30,"wk inc flu hosp",3,"quantile"
"North East",2025-09-20,"0.9",23,2025-08-30,"wk inc flu hosp",3,"quantile"
"North East",2025-09-20,"0.975",84,2025-08-30,"wk inc flu hosp",3,"quantile"
"North West",2025-09-20,"0.025",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"North West",2025-09-20,"0.1",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"North West",2025-09-20,"0.25",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"North West",2025-09-20,"0.5",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"North West",2025-09-20,"0.75",3,2025-08-30,"wk inc flu hosp",3,"quantile"
"North West",2025-09-20,"0.9",23,2025-08-30,"wk inc flu hosp",3,"quantile"
"North West",2025-09-20,"0.975",84,2025-08-30,"wk inc flu hosp",3,"quantile"
"Ontario",2025-09-20,"0.025",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"Ontario",2025-09-20,"0.1",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"Ontario",2025-09-20,"0.25",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"Ontario",2025-09-20,"0.5",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"Ontario",2025-09-20,"0.75",3,2025-08-30,"wk inc flu hosp",3,"quantile"
"Ontario",2025-09-20,"0.9",23,2025-08-30,"wk inc flu hosp",3,"quantile"
"Ontario",2025-09-20,"0.975",84,2025-08-30,"wk inc flu hosp",3,"quantile"
"Toronto",2025-09-20,"0.025",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"Toronto",2025-09-20,"0.1",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"Toronto",2025-09-20,"0.25",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"Toronto",2025-09-20,"0.5",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"Toronto",2025-09-20,"0.75",3,2025-08-30,"wk inc flu hosp",3,"quantile"
"Toronto",2025-09-20,"0.9",23,2025-08-30,"wk inc flu hosp",3,"quantile"
"Toronto",2025-09-20,"0.975",84,2025-08-30,"wk inc flu hosp",3,"quantile"
"West",2025-09-20,"0.025",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"West",2025-09-20,"0.1",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"West",2025-09-20,"0.25",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"West",2025-09-20,"0.5",0,2025-08-30,"wk inc flu hosp",3,"quantile"
"West",2025-09-20,"0.75",3,2025-08-30,"wk inc flu hosp",3,"quantile"
"West",2025-09-20,"0.9",23,2025-08-30,"wk inc flu hosp",3,"quantile"
"West",2025-09-20,"0.975",84,2025-08-30,"wk inc flu hosp",3,"quantile"
